Timpstemp, imgid, lat, lon, alt, s_variance_m_s, c_variance_rad, fix_type, eph_m, epv_m, vel_n_m_s, vel_e_m_s, vel_d_m_s, num_sat,,,,
13255072,189,47.3843587,8.5451976,466.727,1.179999948,0.659506977,3,9.027000427,1.29E-43,1.309999943,0.439999998,0.98999995,6,,,, 
13288405,190,47.3843587,8.5451976,466.727,1.179999948,0.659506977,3,9.027000427,1.29E-43,1.309999943,0.439999998,0.98999995,6,,,, 
13321738,191,47.3843587,8.5451976,466.727,1.179999948,0.659506977,3,9.027000427,1.29E-43,1.309999943,0.439999998,0.98999995,6,,,, 
13355071,192,47.3843587,8.5451976,466.727,1.179999948,0.659506977,3,9.027000427,1.29E-43,1.309999943,0.439999998,0.98999995,6,,,, 
13389207,193,47.384359,8.5451967,466.714,1.090000033,0.659552217,3,8.979000092,1.29E-43,0.620000005,0.269999981,0.799999952,6,,,, 
13422540,194,47.384359,8.5451967,466.714,1.090000033,0.659552217,3,8.979000092,1.29E-43,0.620000005,0.269999981,0.799999952,6,,,, 
13455873,195,47.384359,8.5451967,466.714,1.090000033,0.659552217,3,8.979000092,1.29E-43,0.620000005,0.269999981,0.799999952,6,,,, 
13489206,196,47.384359,8.5451967,466.714,1.090000033,0.659552217,3,8.979000092,1.29E-43,0.620000005,0.269999981,0.799999952,6,,,, 
13522539,197,47.384359,8.5451967,466.714,1.090000033,0.659552217,3,8.979000092,1.29E-43,0.620000005,0.269999981,0.799999952,6,,,, 
13555872,198,47.384359,8.5451967,466.714,1.090000033,0.659552217,3,8.979000092,1.29E-43,0.620000005,0.269999981,0.799999952,6,,,, 
13592107,199,47.384359,8.5451952,466.661,0.930000007,0.659591675,3,8.934000015,1.29E-43,0.449999988,-0.109999999,0.829999983,6,,,, 
13625440,200,47.384359,8.5451952,466.661,0.930000007,0.659591675,3,8.934000015,1.29E-43,0.449999988,-0.109999999,0.829999983,6,,,, 
13658773,201,47.384359,8.5451952,466.661,0.930000007,0.659591675,3,8.934000015,1.29E-43,0.449999988,-0.109999999,0.829999983,6,,,, 
13692106,202,47.384359,8.5451952,466.661,0.930000007,0.659591675,3,8.934000015,1.29E-43,0.449999988,-0.109999999,0.829999983,6,,,, 
13725439,203,47.384359,8.5451952,466.661,0.930000007,0.659591675,3,8.934000015,1.29E-43,0.449999988,-0.109999999,0.829999983,6,,,, 
13758772,204,47.384359,8.5451952,466.661,0.930000007,0.659591675,3,8.934000015,1.29E-43,0.449999988,-0.109999999,0.829999983,6,,,, 
13808127,205,47.3843596,8.5451948,466.6,1.100000024,0.659637392,3,8.894000053,1.29E-43,0.72999996,0.199999988,0.769999981,6,,,, 
13841460,206,47.3843596,8.5451948,466.6,1.100000024,0.659637392,3,8.894000053,1.29E-43,0.72999996,0.199999988,0.769999981,6,,,, 
13874793,207,47.3843596,8.5451948,466.6,1.100000024,0.659637392,3,8.894000053,1.29E-43,0.72999996,0.199999988,0.769999981,6,,,, 
13908126,208,47.3843596,8.5451948,466.6,1.100000024,0.659637392,3,8.894000053,1.29E-43,0.72999996,0.199999988,0.769999981,6,,,, 
13941459,209,47.3843596,8.5451948,466.6,1.100000024,0.659637392,3,8.894000053,1.29E-43,0.72999996,0.199999988,0.769999981,6,,,, 
13974792,210,47.3843596,8.5451948,466.6,1.100000024,0.659637392,3,8.894000053,1.29E-43,0.72999996,0.199999988,0.769999981,6,,,, 
13989764,211,47.3843593,8.5451929,466.663,0.939999998,0.659676313,3,8.858000755,1.29E-43,0.310000002,-0.07,0.629999995,6,,,, 
14023097,212,47.3843593,8.5451929,466.663,0.939999998,0.659676313,3,8.858000755,1.29E-43,0.310000002,-0.07,0.629999995,6,,,, 
14056430,213,47.3843593,8.5451929,466.663,0.939999998,0.659676313,3,8.858000755,1.29E-43,0.310000002,-0.07,0.629999995,6,,,, 
14089763,214,47.3843593,8.5451929,466.663,0.939999998,0.659676313,3,8.858000755,1.29E-43,0.310000002,-0.07,0.629999995,6,,,, 
14123096,215,47.3843593,8.5451929,466.663,0.939999998,0.659676313,3,8.858000755,1.29E-43,0.310000002,-0.07,0.629999995,6,,,, 
14156429,216,47.3843593,8.5451929,466.663,0.939999998,0.659676313,3,8.858000755,1.29E-43,0.310000002,-0.07,0.629999995,6,,,, 
14191526,217,47.3843602,8.5451932,466.626,1.269999981,0.659729183,3,8.820000649,1.29E-43,0.75,0.379999995,0.439999998,6,,,, 
14224859,218,47.3843602,8.5451932,466.626,1.269999981,0.659729183,3,8.820000649,1.29E-43,0.75,0.379999995,0.439999998,6,,,, 
14258192,219,47.3843602,8.5451932,466.626,1.269999981,0.659729183,3,8.820000649,1.29E-43,0.75,0.379999995,0.439999998,6,,,, 
14291525,220,47.3843602,8.5451932,466.626,1.269999981,0.659729183,3,8.820000649,1.29E-43,0.75,0.379999995,0.439999998,6,,,, 
14324858,221,47.3843602,8.5451932,466.626,1.269999981,0.659729183,3,8.820000649,1.29E-43,0.75,0.379999995,0.439999998,6,,,, 
14358191,222,47.3843602,8.5451932,466.626,1.269999981,0.659729183,3,8.820000649,1.29E-43,0.75,0.379999995,0.439999998,6,,,, 
14387222,223,47.384361,8.5451938,466.629,1.339999914,0.659784675,3,8.782000542,1.29E-43,0.759999991,0.620000005,0.509999991,6,,,, 
14420555,224,47.384361,8.5451938,466.629,1.339999914,0.659784675,3,8.782000542,1.29E-43,0.759999991,0.620000005,0.509999991,6,,,, 
14453888,225,47.384361,8.5451938,466.629,1.339999914,0.659784675,3,8.782000542,1.29E-43,0.759999991,0.620000005,0.509999991,6,,,, 
14487221,226,47.384361,8.5451938,466.629,1.339999914,0.659784675,3,8.782000542,1.29E-43,0.759999991,0.620000005,0.509999991,6,,,, 
14520554,227,47.384361,8.5451938,466.629,1.339999914,0.659784675,3,8.782000542,1.29E-43,0.759999991,0.620000005,0.509999991,6,,,, 
14553887,228,47.384361,8.5451938,466.629,1.339999914,0.659784675,3,8.782000542,1.29E-43,0.759999991,0.620000005,0.509999991,6,,,, 
14588057,229,47.384362,8.5451939,466.53,1.169999957,0.659833193,3,8.74600029,1.29E-43,0.789999962,0.370000005,0.769999981,6,,,, 
14621390,230,47.384362,8.5451939,466.53,1.169999957,0.659833193,3,8.74600029,1.29E-43,0.789999962,0.370000005,0.769999981,6,,,, 
14654723,231,47.384362,8.5451939,466.53,1.169999957,0.659833193,3,8.74600029,1.29E-43,0.789999962,0.370000005,0.769999981,6,,,, 
14688056,232,47.384362,8.5451939,466.53,1.169999957,0.659833193,3,8.74600029,1.29E-43,0.789999962,0.370000005,0.769999981,6,,,, 
14721389,233,47.384362,8.5451939,466.53,1.169999957,0.659833193,3,8.74600029,1.29E-43,0.789999962,0.370000005,0.769999981,6,,,, 
14754722,234,47.384362,8.5451939,466.53,1.169999957,0.659833193,3,8.74600029,1.29E-43,0.789999962,0.370000005,0.769999981,6,,,, 
14796032,235,47.3843622,8.5451944,466.64,1.379999995,0.659890473,3,8.707000732,1.29E-43,0.620000005,0.779999971,0.509999991,6,,,, 
14829365,236,47.3843622,8.5451944,466.64,1.379999995,0.659890473,3,8.707000732,1.29E-43,0.620000005,0.779999971,0.509999991,6,,,, 
14862698,237,47.3843622,8.5451944,466.64,1.379999995,0.659890473,3,8.707000732,1.29E-43,0.620000005,0.779999971,0.509999991,6,,,, 
14896031,238,47.3843622,8.5451944,466.64,1.379999995,0.659890473,3,8.707000732,1.29E-43,0.620000005,0.779999971,0.509999991,6,,,, 
14929364,239,47.3843622,8.5451944,466.64,1.379999995,0.659890473,3,8.707000732,1.29E-43,0.620000005,0.779999971,0.509999991,6,,,, 
14962697,240,47.3843622,8.5451944,466.64,1.379999995,0.659890473,3,8.707000732,1.29E-43,0.620000005,0.779999971,0.509999991,6,,,, 
14990721,241,47.3843618,8.5451942,466.742,1.259999991,0.659942806,3,8.669000626,1.29E-43,0.449999988,0.509999991,0.539999962,6,,,, 
15024054,242,47.3843618,8.5451942,466.742,1.259999991,0.659942806,3,8.669000626,1.29E-43,0.449999988,0.509999991,0.539999962,6,,,, 
15057387,243,47.3843618,8.5451942,466.742,1.259999991,0.659942806,3,8.669000626,1.29E-43,0.449999988,0.509999991,0.539999962,6,,,, 
15090720,244,47.3843618,8.5451942,466.742,1.259999991,0.659942806,3,8.669000626,1.29E-43,0.449999988,0.509999991,0.539999962,6,,,, 
15124053,245,47.3843618,8.5451942,466.742,1.259999991,0.659942806,3,8.669000626,1.29E-43,0.449999988,0.509999991,0.539999962,6,,,, 
15157386,246,47.3843618,8.5451942,466.742,1.259999991,0.659942806,3,8.669000626,1.29E-43,0.449999988,0.509999991,0.539999962,6,,,, 
15185446,247,47.3843632,8.5451955,466.524,1.289999962,0.659996748,3,8.634000778,1.29E-43,0.759999991,0.529999971,0.560000002,6,,,, 
15218779,248,47.3843632,8.5451955,466.524,1.289999962,0.659996748,3,8.634000778,1.29E-43,0.759999991,0.529999971,0.560000002,6,,,, 
15252112,249,47.3843632,8.5451955,466.524,1.289999962,0.659996748,3,8.634000778,1.29E-43,0.759999991,0.529999971,0.560000002,6,,,, 
15285445,250,47.3843632,8.5451955,466.524,1.289999962,0.659996748,3,8.634000778,1.29E-43,0.759999991,0.529999971,0.560000002,6,,,, 
15318778,251,47.3843632,8.5451955,466.524,1.289999962,0.659996748,3,8.634000778,1.29E-43,0.759999991,0.529999971,0.560000002,6,,,, 
15352111,252,47.3843632,8.5451955,466.524,1.289999962,0.659996748,3,8.634000778,1.29E-43,0.759999991,0.529999971,0.560000002,6,,,, 
15387279,253,47.384363,8.5451954,466.561,1.220000029,0.660047352,3,8.600000382,1.29E-43,0.370000005,0.469999999,0.550000012,6,,,, 
15420612,254,47.384363,8.5451954,466.561,1.220000029,0.660047352,3,8.600000382,1.29E-43,0.370000005,0.469999999,0.550000012,6,,,, 
15453945,255,47.384363,8.5451954,466.561,1.220000029,0.660047352,3,8.600000382,1.29E-43,0.370000005,0.469999999,0.550000012,6,,,, 
15487278,256,47.384363,8.5451954,466.561,1.220000029,0.660047352,3,8.600000382,1.29E-43,0.370000005,0.469999999,0.550000012,6,,,, 
15520611,257,47.384363,8.5451954,466.561,1.220000029,0.660047352,3,8.600000382,1.29E-43,0.370000005,0.469999999,0.550000012,6,,,, 
15553944,258,47.384363,8.5451954,466.561,1.220000029,0.660047352,3,8.600000382,1.29E-43,0.370000005,0.469999999,0.550000012,6,,,, 
15585104,259,47.3843626,8.5451957,466.728,1.419999957,0.660106361,3,8.562000275,1.29E-43,0.379999995,0.680000007,0.340000004,6,,,, 
15618437,260,47.3843626,8.5451957,466.728,1.419999957,0.660106361,3,8.562000275,1.29E-43,0.379999995,0.680000007,0.340000004,6,,,, 
15651770,261,47.3843626,8.5451957,466.728,1.419999957,0.660106361,3,8.562000275,1.29E-43,0.379999995,0.680000007,0.340000004,6,,,, 
15685103,262,47.3843626,8.5451957,466.728,1.419999957,0.660106361,3,8.562000275,1.29E-43,0.379999995,0.680000007,0.340000004,6,,,, 
15718436,263,47.3843626,8.5451957,466.728,1.419999957,0.660106361,3,8.562000275,1.29E-43,0.379999995,0.680000007,0.340000004,6,,,, 
15751769,264,47.3843626,8.5451957,466.728,1.419999957,0.660106361,3,8.562000275,1.29E-43,0.379999995,0.680000007,0.340000004,6,,,, 
15786962,265,47.3843626,8.5451955,466.691,1.110000014,0.660152435,3,8.525000572,1.29E-43,0.259999991,0.199999988,0.409999996,6,,,, 
15820295,266,47.3843626,8.5451955,466.691,1.110000014,0.660152435,3,8.525000572,1.29E-43,0.259999991,0.199999988,0.409999996,6,,,, 
15853628,267,47.3843626,8.5451955,466.691,1.110000014,0.660152435,3,8.525000572,1.29E-43,0.259999991,0.199999988,0.409999996,6,,,, 
15886961,268,47.3843626,8.5451955,466.691,1.110000014,0.660152435,3,8.525000572,1.29E-43,0.259999991,0.199999988,0.409999996,6,,,, 
15920294,269,47.3843626,8.5451955,466.691,1.110000014,0.660152435,3,8.525000572,1.29E-43,0.259999991,0.199999988,0.409999996,6,,,, 
15953627,270,47.3843626,8.5451955,466.691,1.110000014,0.660152435,3,8.525000572,1.29E-43,0.259999991,0.199999988,0.409999996,6,,,, 
15983557,271,47.3843626,8.5451949,466.695,1.069999933,0.660196781,3,8.487000465,1.29E-43,0.25,0.07,0.319999993,6,,,, 
16016890,272,47.3843626,8.5451949,466.695,1.069999933,0.660196781,3,8.487000465,1.29E-43,0.25,0.07,0.319999993,6,,,, 
16050223,273,47.3843626,8.5451949,466.695,1.069999933,0.660196781,3,8.487000465,1.29E-43,0.25,0.07,0.319999993,6,,,, 
16083556,274,47.3843626,8.5451949,466.695,1.069999933,0.660196781,3,8.487000465,1.29E-43,0.25,0.07,0.319999993,6,,,, 
16116889,275,47.3843626,8.5451949,466.695,1.069999933,0.660196781,3,8.487000465,1.29E-43,0.25,0.07,0.319999993,6,,,, 
16150222,276,47.3843626,8.5451949,466.695,1.069999933,0.660196781,3,8.487000465,1.29E-43,0.25,0.07,0.319999993,6,,,, 
16191395,277,47.3843628,8.5451942,466.748,1.100000024,0.660242319,3,8.447999954,1.29E-43,0.299999982,-0.079999998,0.089999996,6,,,, 
16224728,278,47.3843628,8.5451942,466.748,1.100000024,0.660242319,3,8.447999954,1.29E-43,0.299999982,-0.079999998,0.089999996,6,,,, 
16258061,279,47.3843628,8.5451942,466.748,1.100000024,0.660242319,3,8.447999954,1.29E-43,0.299999982,-0.079999998,0.089999996,6,,,, 
16291394,280,47.3843628,8.5451942,466.748,1.100000024,0.660242319,3,8.447999954,1.29E-43,0.299999982,-0.079999998,0.089999996,6,,,, 
16324727,281,47.3843628,8.5451942,466.748,1.100000024,0.660242319,3,8.447999954,1.29E-43,0.299999982,-0.079999998,0.089999996,6,,,, 
16358060,282,47.3843628,8.5451942,466.748,1.100000024,0.660242319,3,8.447999954,1.29E-43,0.299999982,-0.079999998,0.089999996,6,,,, 
16388182,283,47.3843628,8.5451934,466.734,0.98999995,0.660283506,3,8.409000397,1.29E-43,0.159999996,-0.039999999,0.219999999,6,,,, 
16421515,284,47.3843628,8.5451934,466.734,0.98999995,0.660283506,3,8.409000397,1.29E-43,0.159999996,-0.039999999,0.219999999,6,,,, 
16454848,285,47.3843628,8.5451934,466.734,0.98999995,0.660283506,3,8.409000397,1.29E-43,0.159999996,-0.039999999,0.219999999,6,,,, 
16488181,286,47.3843628,8.5451934,466.734,0.98999995,0.660283506,3,8.409000397,1.29E-43,0.159999996,-0.039999999,0.219999999,6,,,, 
16521514,287,47.3843628,8.5451934,466.734,0.98999995,0.660283506,3,8.409000397,1.29E-43,0.159999996,-0.039999999,0.219999999,6,,,, 
16554847,288,47.3843628,8.5451934,466.734,0.98999995,0.660283506,3,8.409000397,1.29E-43,0.159999996,-0.039999999,0.219999999,6,,,, 
16590050,289,47.384362,8.5451927,466.891,1.350000024,0.660339534,3,8.36700058,1.29E-43,0.089999996,0.219999999,0.099999994,6,,,, 
16623383,290,47.384362,8.5451927,466.891,1.350000024,0.660339534,3,8.36700058,1.29E-43,0.089999996,0.219999999,0.099999994,6,,,, 
16656716,291,47.384362,8.5451927,466.891,1.350000024,0.660339534,3,8.36700058,1.29E-43,0.089999996,0.219999999,0.099999994,6,,,, 
16690049,292,47.384362,8.5451927,466.891,1.350000024,0.660339534,3,8.36700058,1.29E-43,0.089999996,0.219999999,0.099999994,6,,,, 
16723382,293,47.384362,8.5451927,466.891,1.350000024,0.660339534,3,8.36700058,1.29E-43,0.089999996,0.219999999,0.099999994,6,,,, 
16756715,294,47.384362,8.5451927,466.891,1.350000024,0.660339534,3,8.36700058,1.29E-43,0.089999996,0.219999999,0.099999994,6,,,, 
16784751,295,47.3843624,8.5451925,466.766,1.129999995,0.660386324,3,8.328000069,1.29E-43,0.189999998,0.039999999,0.140000001,6,,,, 
16818084,296,47.3843624,8.5451925,466.766,1.129999995,0.660386324,3,8.328000069,1.29E-43,0.189999998,0.039999999,0.140000001,6,,,, 
16851417,297,47.3843624,8.5451925,466.766,1.129999995,0.660386324,3,8.328000069,1.29E-43,0.189999998,0.039999999,0.140000001,6,,,, 
16884750,298,47.3843624,8.5451925,466.766,1.129999995,0.660386324,3,8.328000069,1.29E-43,0.189999998,0.039999999,0.140000001,6,,,, 
16918083,299,47.3843624,8.5451925,466.766,1.129999995,0.660386324,3,8.328000069,1.29E-43,0.189999998,0.039999999,0.140000001,6,,,, 
16951416,300,47.3843624,8.5451925,466.766,1.129999995,0.660386324,3,8.328000069,1.29E-43,0.189999998,0.039999999,0.140000001,6,,,, 
16989655,301,47.3843622,8.5451917,466.789,0.939999998,0.660425246,3,8.286000252,1.29E-43,0.119999997,-0.099999994,-0.099999994,6,,,, 
17022988,302,47.3843622,8.5451917,466.789,0.939999998,0.660425246,3,8.286000252,1.29E-43,0.119999997,-0.099999994,-0.099999994,6,,,, 
17056321,303,47.3843622,8.5451917,466.789,0.939999998,0.660425246,3,8.286000252,1.29E-43,0.119999997,-0.099999994,-0.099999994,6,,,, 
17089654,304,47.3843622,8.5451917,466.789,0.939999998,0.660425246,3,8.286000252,1.29E-43,0.119999997,-0.099999994,-0.099999994,6,,,, 
17122987,305,47.3843622,8.5451917,466.789,0.939999998,0.660425246,3,8.286000252,1.29E-43,0.119999997,-0.099999994,-0.099999994,6,,,, 
17156320,306,47.3843622,8.5451917,466.789,0.939999998,0.660425246,3,8.286000252,1.29E-43,0.119999997,-0.099999994,-0.099999994,6,,,, 
17187411,307,47.3843616,8.5451908,466.795,1.120000005,0.660471797,3,8.237000465,1.29E-43,-0.079999998,-0.089999996,0.189999998,6,,,, 
17220744,308,47.3843616,8.5451908,466.795,1.120000005,0.660471797,3,8.237000465,1.29E-43,-0.079999998,-0.089999996,0.189999998,6,,,, 
17254077,309,47.3843616,8.5451908,466.795,1.120000005,0.660471797,3,8.237000465,1.29E-43,-0.079999998,-0.089999996,0.189999998,6,,,, 
17287410,310,47.3843616,8.5451908,466.795,1.120000005,0.660471797,3,8.237000465,1.29E-43,-0.079999998,-0.089999996,0.189999998,6,,,, 
17320743,311,47.3843616,8.5451908,466.795,1.120000005,0.660471797,3,8.237000465,1.29E-43,-0.079999998,-0.089999996,0.189999998,6,,,, 
17354076,312,47.3843616,8.5451908,466.795,1.120000005,0.660471797,3,8.237000465,1.29E-43,-0.079999998,-0.089999996,0.189999998,6,,,, 
17391383,313,47.3843612,8.5451906,466.75,0.859999955,0.660507262,3,8.190000534,1.29E-43,-0.029999999,0.02,0.209999993,6,,,, 
17424716,314,47.3843612,8.5451906,466.75,0.859999955,0.660507262,3,8.190000534,1.29E-43,-0.029999999,0.02,0.209999993,6,,,, 
17458049,315,47.3843612,8.5451906,466.75,0.859999955,0.660507262,3,8.190000534,1.29E-43,-0.029999999,0.02,0.209999993,6,,,, 
17491382,316,47.3843612,8.5451906,466.75,0.859999955,0.660507262,3,8.190000534,1.29E-43,-0.029999999,0.02,0.209999993,6,,,, 
17524715,317,47.3843612,8.5451906,466.75,0.859999955,0.660507262,3,8.190000534,1.29E-43,-0.029999999,0.02,0.209999993,6,,,, 
17558048,318,47.3843612,8.5451906,466.75,0.859999955,0.660507262,3,8.190000534,1.29E-43,-0.029999999,0.02,0.209999993,6,,,, 
17588112,319,47.384361,8.5451905,466.749,1.159999967,0.660555601,3,8.147000313,1.29E-43,0.109999999,0.159999996,0.199999988,6,,,, 
17621445,320,47.384361,8.5451905,466.749,1.159999967,0.660555601,3,8.147000313,1.29E-43,0.109999999,0.159999996,0.199999988,6,,,, 
17654778,321,47.384361,8.5451905,466.749,1.159999967,0.660555601,3,8.147000313,1.29E-43,0.109999999,0.159999996,0.199999988,6,,,, 
17688111,322,47.384361,8.5451905,466.749,1.159999967,0.660555601,3,8.147000313,1.29E-43,0.109999999,0.159999996,0.199999988,6,,,, 
17721444,323,47.384361,8.5451905,466.749,1.159999967,0.660555601,3,8.147000313,1.29E-43,0.109999999,0.159999996,0.199999988,6,,,, 
17754777,324,47.384361,8.5451905,466.749,1.159999967,0.660555601,3,8.147000313,1.29E-43,0.109999999,0.159999996,0.199999988,6,,,, 
17784803,325,47.3843603,8.5451897,466.809,1.199999929,0.66060549,3,8.105000496,1.29E-43,-0.039999999,0.269999981,0.140000001,6,,,, 
17818136,326,47.3843603,8.5451897,466.809,1.199999929,0.66060549,3,8.105000496,1.29E-43,-0.039999999,0.269999981,0.140000001,6,,,, 
17851469,327,47.3843603,8.5451897,466.809,1.199999929,0.66060549,3,8.105000496,1.29E-43,-0.039999999,0.269999981,0.140000001,6,,,, 
17884802,328,47.3843603,8.5451897,466.809,1.199999929,0.66060549,3,8.105000496,1.29E-43,-0.039999999,0.269999981,0.140000001,6,,,, 
17918135,329,47.3843603,8.5451897,466.809,1.199999929,0.66060549,3,8.105000496,1.29E-43,-0.039999999,0.269999981,0.140000001,6,,,, 
17951468,330,47.3843603,8.5451897,466.809,1.199999929,0.66060549,3,8.105000496,1.29E-43,-0.039999999,0.269999981,0.140000001,6,,,, 
17985701,331,47.3843595,8.5451878,466.886,1.209999919,0.660655618,3,8.063000679,1.29E-43,-0.01,-0.149999991,0.140000001,6,,,, 
18019034,332,47.3843595,8.5451878,466.886,1.209999919,0.660655618,3,8.063000679,1.29E-43,-0.01,-0.149999991,0.140000001,6,,,, 
18052367,333,47.3843595,8.5451878,466.886,1.209999919,0.660655618,3,8.063000679,1.29E-43,-0.01,-0.149999991,0.140000001,6,,,, 
18085700,334,47.3843595,8.5451878,466.886,1.209999919,0.660655618,3,8.063000679,1.29E-43,-0.01,-0.149999991,0.140000001,6,,,, 
18119033,335,47.3843595,8.5451878,466.886,1.209999919,0.660655618,3,8.063000679,1.29E-43,-0.01,-0.149999991,0.140000001,6,,,, 
18152366,336,47.3843595,8.5451878,466.886,1.209999919,0.660655618,3,8.063000679,1.29E-43,-0.01,-0.149999991,0.140000001,6,,,, 
18192591,337,47.3843588,8.5451868,466.871,1.059999943,0.660699606,3,8.024000168,1.29E-43,-0.179999992,0.029999999,0.07,6,,,, 
18225924,338,47.3843588,8.5451868,466.871,1.059999943,0.660699606,3,8.024000168,1.29E-43,-0.179999992,0.029999999,0.07,6,,,, 
18259257,339,47.3843588,8.5451868,466.871,1.059999943,0.660699606,3,8.024000168,1.29E-43,-0.179999992,0.029999999,0.07,6,,,, 
18292590,340,47.3843588,8.5451868,466.871,1.059999943,0.660699606,3,8.024000168,1.29E-43,-0.179999992,0.029999999,0.07,6,,,, 
18325923,341,47.3843588,8.5451868,466.871,1.059999943,0.660699606,3,8.024000168,1.29E-43,-0.179999992,0.029999999,0.07,6,,,, 
18359256,342,47.3843588,8.5451868,466.871,1.059999943,0.660699606,3,8.024000168,1.29E-43,-0.179999992,0.029999999,0.07,6,,,, 
18384222,343,47.3843582,8.5451855,466.856,1.539999962,0.660763443,3,7.993000507,1.29E-43,-0.119999997,-0.149999991,-0.02,6,,,, 
18417555,344,47.3843582,8.5451855,466.856,1.539999962,0.660763443,3,7.993000507,1.29E-43,-0.119999997,-0.149999991,-0.02,6,,,, 
18450888,345,47.3843582,8.5451855,466.856,1.539999962,0.660763443,3,7.993000507,1.29E-43,-0.119999997,-0.149999991,-0.02,6,,,, 
18484221,346,47.3843582,8.5451855,466.856,1.539999962,0.660763443,3,7.993000507,1.29E-43,-0.119999997,-0.149999991,-0.02,6,,,, 
18517554,347,47.3843582,8.5451855,466.856,1.539999962,0.660763443,3,7.993000507,1.29E-43,-0.119999997,-0.149999991,-0.02,6,,,, 
18550887,348,47.3843582,8.5451855,466.856,1.539999962,0.660763443,3,7.993000507,1.29E-43,-0.119999997,-0.149999991,-0.02,6,,,, 
